,TF,Target,Label
1646,175,236,1
2001,740,137,0
1318,515,630,1
3709,558,410,0
2440,110,86,1
2999,454,453,1
1390,175,834,1
3274,56,239,1
227,740,864,1
8738,62,828,0
6511,175,595,0
2597,110,632,1
3237,56,448,1
683,793,305,1
6381,175,173,0
13211,43,362,0
2790,895,641,1
8928,110,446,0
2161,740,509,0
621,399,900,1
1926,443,79,1
1609,175,867,1
12854,908,198,0
3908,43,822,1
3135,407,80,0
8678,62,650,0
13163,43,682,0
2052,443,740,1
981,558,327,1
3525,908,620,1
6365,175,140,0
8147,443,176,0
13134,43,103,0
3461,908,787,1
2427,399,269,0
2941,454,33,1
1668,175,93,1
2071,740,302,0
1981,740,88,0
3415,908,548,1
2606,399,758,0
2017,443,328,1
1986,740,103,0
13007,908,601,0
1161,558,547,1
4486,532,12,1
3430,908,906,1
403,399,741,1
2154,740,492,0
2114,62,644,1
1495,175,885,1
2376,399,145,0
995,355,14,0
8930,110,458,0
8113,443,108,0
1235,618,451,1
3225,56,814,1
2421,399,261,0
2750,895,624,1
8892,110,352,0
2175,62,800,1
3275,56,22,1
2364,62,575,1
2379,62,407,1
467,399,79,1
2004,443,752,1
159,740,583,1
6999,516,721,0
12899,908,317,0
1624,175,81,1
1118,355,264,0
2936,454,707,1
3110,56,179,1
6360,175,129,0
524,399,214,1
8588,62,394,0
8752,62,870,0
9185,895,198,0
6422,175,301,0
2702,110,364,1
9470,895,763,0
8324,443,599,0
1500,175,494,1
2491,110,701,1
11493,56,202,0
1599,175,328,1
11540,56,317,0
1065,558,556,1
3550,558,23,0
3509,908,224,1
4242,43,701,1
3807,558,683,0
8526,62,218,0
700,793,383,1
8088,443,42,0
12801,908,70,0
2536,399,581,0
11510,56,245,0
2396,62,20,1
3577,908,905,1
2924,454,811,1
997,558,177,1
3462,908,71,1
3586,908,721,1
11653,56,581,0
1013,558,8,1
11590,56,425,0
2802,895,561,1
8927,110,441,0
483,399,718,1
2855,454,417,1
170,740,474,1
3590,558,129,0
8598,62,427,0
6288,187,851,0
3788,558,632,0
8365,443,692,0
9024,110,718,0
10371,454,729,0
2034,443,293,1
2280,62,417,1
2088,740,346,0
9032,110,741,0
3369,908,593,1
8390,443,761,0
8179,443,250,0
13075,908,786,0
1427,175,675,1
8896,110,357,0
3668,908,62,1
4443,532,25,1
1909,443,312,1
3632,908,565,1
13915,532,403,0
3530,908,824,1
6416,175,278,0
8517,62,198,0
2255,62,511,1
6391,175,199,0
2883,454,431,1
8077,443,16,0
2243,62,629,1
6584,175,807,0
2022,443,551,1
4821,618,837,0
8962,110,552,0
12990,908,569,0
2406,399,218,0
9001,110,657,0
2593,399,720,0
8713,62,752,0
1501,175,737,1
2435,110,52,1
3292,56,303,1
13005,908,599,0
6544,175,680,0
8701,62,711,0
2290,740,827,0
3230,407,265,0
11484,56,180,0
2070,740,301,0
316,740,581,1
6494,175,528,0
13017,908,629,0
511,399,488,1
3898,43,398,1
3248,56,551,1
1726,175,422,1
8901,110,368,0
1923,374,878,0
10701,900,481,0
8251,443,421,0
909,558,743,1
4642,618,486,0
3565,908,702,1
6359,175,126,0
8483,62,128,0
58,355,735,1
2859,454,62,1
3165,56,641,1
382,399,735,1
2227,740,672,0
784,407,433,1
9384,895,595,0
1201,355,432,0
2328,62,535,1
8985,110,611,0
3659,908,50,1
2447,399,343,0
12962,908,501,0
8460,62,60,0
1237,618,219,1
12821,908,126,0
10169,454,301,0
433,399,503,1
3397,908,81,1
74,355,827,1
4792,618,769,0
579,399,666,1
13107,908,897,0
8371,443,706,0
250,740,721,1
12892,908,301,0
818,407,715,1
339,740,591,1
1219,618,741,1
1424,355,880,0
432,399,655,1
2966,454,496,1
874,407,668,1
8990,110,631,0
1147,558,578,1
8709,62,745,0
2927,454,620,1
13083,908,827,0
2730,793,144,0
3253,407,313,0
8884,110,337,0
2712,110,481,1
14056,532,679,0
8765,62,903,0
1956,740,36,0
2304,62,390,1
11746,56,810,0
2930,454,744,1
8408,443,825,0
398,399,211,1
13158,43,663,0
5249,259,745,0
3755,558,546,0
13018,908,631,0
4375,43,733,1
5073,259,404,0
3734,558,505,0
2521,399,544,0
3329,56,570,1
4975,259,214,0
13081,908,821,0
3056,900,420,1
3962,43,867,1
3640,908,376,1
3528,908,497,1
8596,62,421,0
4542,654,580,1
12776,908,9,0
13186,43,261,0
608,297,197,0
2049,443,35,1
1335,175,424,1
4060,43,697,1
13344,49,217,0
8546,62,279,0
8403,443,807,0
2453,399,353,0
3366,908,212,1
3004,454,568,1
1351,355,720,0
14105,532,770,0
2673,793,36,0
36,355,312,1
3646,558,257,0
1155,558,180,1
10183,454,339,0
10200,454,368,0
4134,43,270,1
10066,454,77,0
13185,43,769,0
540,399,529,1
2459,399,364,0
8396,443,777,0
1474,175,532,1
2369,399,131,0
3272,407,360,0
10396,454,781,0
1940,443,885,1
4460,532,76,1
9494,895,814,0
1415,175,498,1
991,558,47,1
2396,399,181,0
2315,740,886,0
3162,56,215,1
920,558,463,1
988,558,237,1
11742,56,798,0
2580,399,692,0
1084,558,456,1
10324,454,628,0
11464,56,139,0
2040,443,799,1
2246,740,716,0
6546,175,683,0
2166,62,210,1
3556,558,37,0
3506,908,839,1
10065,454,74,0
1209,618,580,1
2322,740,907,0
1134,558,540,1
1261,259,449,1
3177,56,365,1
1992,443,223,1
1681,175,677,1
3220,407,245,0
322,740,165,1
2380,62,293,1
8809,110,118,0
951,558,127,1
116,740,586,1
14048,532,664,0
1810,873,33,1
20,355,322,1
963,558,49,1
8773,110,15,0
2558,110,673,1
4130,43,239,1
2347,399,70,0
2169,62,156,1
6349,175,89,0
135,740,706,1
772,793,213,1
2989,454,563,1
2097,62,322,1
9501,895,828,0
1872,443,732,1
3379,908,160,1
6844,516,437,0
19,355,481,1
3282,56,777,1
1242,618,450,1
113,740,462,1
1949,740,23,0
843,407,384,1
12827,908,140,0
2561,110,516,1
2666,110,410,1
2462,399,372,0
455,399,777,1
8395,443,769,0
2127,62,579,1
2393,62,766,1
11449,56,111,0
8952,110,528,0
1689,175,205,1
381,399,241,1
948,558,668,1
3317,56,498,1
13168,43,179,0
8776,110,23,0
2534,399,572,0
2623,399,821,0
10320,454,611,0
3341,624,243,1
2089,740,348,0
2256,62,787,1
8490,62,141,0
3336,624,631,1
2256,740,747,0
4083,43,84,1
8338,443,631,0
10086,454,126,0
2632,399,843,0
11790,624,1,0
13206,43,351,0
2123,62,165,1
12802,908,72,0
3554,908,65,1
6568,175,754,0
2661,110,109,1
344,740,669,1
3166,56,252,1
10180,454,335,0
1182,584,846,1
1585,175,471,1
2852,454,433,1
2370,62,737,1
1795,873,243,1
1958,443,856,1
2150,62,384,1
14006,532,587,0
4230,43,301,1
8245,443,403,0
1597,175,59,1
2833,895,792,1
217,740,330,1
2539,399,587,0
1253,618,591,1
6654,516,79,0
4394,618,14,0
2744,110,699,1
2465,110,61,1
10711,900,505,0
11492,56,199,0
45,355,155,1
13001,908,591,0
3590,908,674,1
2718,110,339,1
693,793,797,1
8308,443,555,0
1213,618,241,1
1350,175,716,1
6726,516,205,0
2854,454,424,1
849,407,68,1
11196,305,514,0
8760,62,886,0
3601,908,290,1
12913,908,353,0
11514,56,255,0
9389,895,601,0
1986,443,257,1
2879,793,450,0
12805,908,78,0
3304,56,70,1
3453,407,729,0
3598,558,148,0
3676,558,341,0
9763,805,404,0
1421,175,495,1
1374,175,188,1
2245,740,713,0
4459,532,249,1
2202,62,267,1
842,407,455,1
4442,532,248,1
2642,110,506,1
2698,110,709,1
6579,175,787,0
914,558,52,1
4271,43,814,1
2607,110,737,1
4812,618,821,0
1515,175,639,1
9002,110,662,0
3796,558,646,0
12859,908,214,0
2272,62,12,1
2776,895,433,1
4296,43,363,1
12848,908,181,0
2695,110,277,1
6332,175,38,0
4504,532,582,1
11654,56,582,0
10041,454,19,0
6396,175,218,0
8986,110,614,0
7013,516,753,0
132,740,208,1
10494,900,84,0
3805,558,679,0
14131,532,828,0
3542,908,823,1
3858,558,816,0
6379,175,171,0
2571,110,607,1
859,407,741,1
2083,740,337,0
8376,443,713,0
4461,532,190,1
2276,62,742,1
4013,43,403,1
3282,407,378,0
8434,443,890,0
6366,175,142,0
309,740,626,1
924,558,41,1
6836,516,424,0
8197,443,295,0
147,740,634,1
2994,454,609,1
178,740,468,1
220,740,556,1
5369,515,71,0
12853,908,197,0
1603,175,46,1
8515,62,196,0
2421,110,892,1
341,740,503,1
8472,62,93,0
2898,454,474,1
2282,740,809,0
3608,908,437,1
2624,399,822,0
1659,175,237,1
2178,740,552,0
487,399,672,1
2577,399,685,0
15,297,83,1
2018,443,770,1
6520,175,613,0
1950,740,26,0
3837,558,758,0
8692,62,693,0
1244,618,284,1
1290,259,630,1
11440,56,88,0
1682,175,349,1
13133,43,614,0
1171,558,374,1
3623,558,198,0
2422,110,879,1
1498,175,0,1
1153,558,577,1
306,740,227,1
2109,740,384,0
400,399,608,1
6388,175,196,0
13172,43,196,0
3526,908,753,1
2341,399,54,0
773,793,566,1
3146,56,328,1
14329,654,323,0
3587,908,492,1
2691,110,572,1
13064,908,761,0
2947,793,597,0
8432,443,886,0
8318,443,583,0
480,399,496,1
8436,443,898,0
13046,908,711,0
2315,62,298,1
1432,355,897,0
9183,895,196,0
12145,624,663,0
1914,443,730,1
2679,793,51,0
2241,740,703,0
3235,56,885,1
10126,454,198,0
2543,399,599,0
1502,175,302,1
3435,908,504,1
717,793,292,1
3453,908,123,1
1711,175,860,1
1110,558,671,1
4637,618,472,0
11693,56,673,0
2632,110,444,1
1918,443,381,1
12919,908,368,0
4750,618,689,0
8630,62,520,0
2374,62,581,1
3650,908,255,1
670,297,321,0
21,355,680,1
12959,908,483,0
528,399,797,1
6357,175,118,0
331,740,760,1
1145,558,184,1
564,399,603,1
1964,443,504,1
11519,56,265,0
899,558,732,1
3581,908,578,1
6464,175,421,0
12036,624,463,0
1087,558,744,1
2503,110,843,1
1925,443,65,1
11727,56,753,0
13138,43,113,0
2157,62,599,1
2628,399,833,0
406,399,62,1
2551,110,509,1
8807,110,112,0
7292,873,378,0
1671,175,178,1
2111,740,386,0
1396,175,192,1
1503,175,167,1
6525,175,629,0
2725,110,464,1
3634,558,222,0
2402,62,463,1
2360,62,474,1
613,399,575,1
307,740,8,1
8580,62,372,0
1060,558,586,1
2326,62,45,1
3430,407,683,0
8855,110,247,0
3736,558,508,0
10370,454,727,0
6607,175,890,0
368,399,138,1
10099,454,149,0
894,558,55,1
6532,175,645,0
2386,399,166,0
2019,740,172,0
2647,110,423,1
347,740,565,1
8168,443,229,0
4507,532,719,1
2365,399,121,0
9729,805,351,0
1283,259,500,1
12838,908,164,0
2045,443,754,1
13203,43,855,0
6456,175,391,0
3653,908,386,1
2540,399,590,0
8619,62,488,0
4788,618,764,0
2418,399,254,0
2769,895,388,1
1149,558,749,1
3343,624,707,1
244,740,865,1
3861,558,825,0
1279,259,190,1
1974,443,849,1
910,558,489,1
1197,618,383,1
2916,454,871,1
75,355,335,1
1504,175,143,1
2248,62,743,1
2822,895,753,1
2582,110,555,1
1310,515,97,1
12774,908,1,0
350,740,102,1
3842,558,766,0
2003,740,140,0
678,793,902,1
14279,654,225,0
8903,110,372,0
14021,532,610,0
2544,110,440,1
8568,62,351,0
1196,618,879,1
8286,443,506,0
5230,259,705,0
72,355,842,1
1412,175,732,1
2335,62,684,1
8618,62,478,0
1243,618,871,1
8712,62,750,0
1861,443,459,1
2467,110,151,1
2204,62,330,1
10069,454,80,0
5323,259,886,0
3564,908,678,1
2492,110,858,1
870,407,24,1
594,399,866,1
3103,56,238,1
273,740,659,1
3723,558,453,0
2501,399,491,0
878,297,692,0
2268,62,387,1
1912,443,640,1
2297,62,0,1
6150,187,596,0
1292,259,631,1
1455,374,31,0
5778,515,828,0
1383,175,335,1
3470,908,535,1
3875,558,862,0
1428,175,166,1
13409,49,351,0
3200,56,792,1
1018,558,255,1
8257,443,437,0
3332,407,483,0
2262,740,761,0
105,740,163,1
14081,532,727,0
2453,110,146,1
547,399,798,1
2765,895,7,1
2383,62,530,1
3111,56,585,1
3593,908,444,1
12883,908,277,0
276,740,453,1
2968,454,580,1
11601,56,445,0
2581,110,456,1
5971,187,271,0
2057,740,268,0
46,355,454,1
1961,740,42,0
2339,62,135,1
2996,454,292,1
11780,56,890,0
728,793,200,1
10082,454,114,0
2783,895,504,1
3236,56,692,1
9009,110,683,0
8552,62,301,0
411,399,334,1
3677,908,193,1
2140,62,68,1
967,558,448,1
1185,584,770,1
2110,62,597,1
614,399,889,1
3182,56,156,1
151,740,41,1
11476,56,159,0
171,740,300,1
1793,873,568,1
11599,56,441,0
3866,43,499,1
115,740,897,1
3069,793,843,0
3718,558,438,0
8332,443,613,0
361,740,233,1
3524,908,811,1
3592,558,132,0
1217,618,635,1
95,355,259,1
3489,908,716,1
3561,558,46,0
16,355,424,1
6485,175,505,0
1200,618,679,1
8438,443,904,0
3549,908,493,1
2863,454,452,1
663,399,684,1
1479,175,398,1
3689,558,367,0
12858,908,210,0
2259,62,610,1
8635,62,540,0
2165,62,813,1
1106,558,896,1
2191,62,791,1
517,399,119,1
3290,407,391,0
8970,110,574,0
11743,56,800,0
10255,454,486,0
3179,56,381,1
3021,900,153,1
8201,443,307,0
8613,62,466,0
6472,175,450,0
9145,895,131,0
8207,443,323,0
6483,175,491,0
546,399,97,1
6512,175,597,0
8574,62,360,0
681,793,550,1
4474,532,585,1
1399,175,355,1
3287,56,680,1
8263,443,449,0
10252,454,477,0
3303,56,307,1
9031,110,739,0
1358,175,114,1
67,355,644,1
2655,399,904,0
3449,407,720,0
4463,532,500,1
12933,908,402,0
2460,110,318,1
4518,654,235,1
3708,558,402,0
2456,110,31,1
2100,740,364,0
12957,908,478,0
2555,110,231,1
10088,454,131,0
1126,558,855,1
8414,443,837,0
11554,56,352,0
8276,443,481,0
2813,895,231,1
172,740,806,1
3620,558,195,0
723,793,633,1
4641,618,483,0
2042,443,322,1
4931,259,140,0
1227,618,555,1
2839,793,376,0
9812,805,502,0
8657,62,595,0
10243,454,460,0
3396,908,622,1
2517,399,537,0
3616,558,179,0
881,407,88,1
461,399,498,1
2351,399,77,0
863,407,317,1
3598,908,273,1
2774,895,547,1
715,793,507,1
8987,110,617,0
6504,175,570,0
4645,618,491,0
13118,43,541,0
1821,443,820,1
893,558,608,1
8922,110,427,0
4472,532,90,1
6591,175,830,0
3305,56,45,1
11641,56,546,0
6405,175,247,0
11537,56,310,0
8340,443,633,0
1060,355,145,0
2833,793,366,0
1077,558,24,1
3465,908,117,1
3591,558,130,0
6376,175,164,0
2711,793,114,0
586,399,312,1
1683,374,439,0
8567,62,350,0
2048,443,716,1
4485,532,560,1
13013,908,613,0
12817,908,112,0
2030,443,734,1
2886,793,468,0
12779,908,15,0
2492,399,463,0
2845,805,792,1
2031,443,210,1
3588,558,121,0
11477,56,161,0
13004,908,597,0
4495,618,197,0
11634,56,536,0
2159,62,24,1
9079,110,887,0
4830,618,853,0
9080,110,890,0
0,361,424,1
84,355,629,1
8733,62,814,0
2836,895,831,1
3253,56,126,1
3047,793,798,0
2455,399,356,0
1086,558,641,1
8202,443,309,0
3438,407,702,0
442,399,671,1
545,399,661,1
163,740,413,1
8535,62,247,0
12786,908,34,0
1906,443,152,1
2649,110,848,1
11552,56,350,0
8695,62,703,0
8699,62,709,0
8160,443,214,0
2144,740,465,0
5219,259,682,0
2651,399,887,0
1303,515,424,1
10297,454,570,0
10377,454,747,0
8739,62,830,0
2354,399,93,0
2436,399,295,0
11967,624,343,0
11690,56,664,0
11460,56,131,0
4768,618,721,0
1749,516,586,1
1291,259,831,1
10834,900,737,0
3611,558,170,0
2707,793,108,0
2480,399,425,0
1190,618,449,1
41,355,812,1
3132,56,644,1
1802,873,671,1
9413,895,643,0
1753,516,785,1
13050,908,720,0
8391,443,762,0
4202,43,4,1
3027,900,360,1
3383,908,494,1
846,407,550,1
3652,558,271,0
2483,399,428,0
2095,740,354,0
11782,56,898,0
11118,305,377,0
2355,399,100,0
3013,900,905,1
2673,110,46,1
52,355,97,1
3136,56,124,1
2005,443,122,1
263,740,22,1
1325,187,273,1
2096,62,285,1
11756,56,831,0
1167,355,368,0
8138,443,158,0
8109,443,100,0
14573,654,769,0
6431,175,338,0
8531,62,229,0
2579,110,329,1
2266,740,765,0
1864,443,906,1
3784,558,622,0
9167,895,166,0
2307,62,212,1
708,793,270,1
13209,43,354,0
8478,62,113,0
8352,443,657,0
8827,110,150,0
847,407,110,1
438,399,726,1
12896,908,310,0
11483,56,176,0
8886,110,341,0
986,297,904,0
1014,558,680,1
11577,56,390,0
3007,793,716,0
8846,110,222,0
1560,175,104,1
2806,895,407,1
8644,62,555,0
2826,793,352,0
6417,175,279,0
858,407,98,1
1144,558,786,1
6649,516,72,0
2306,62,155,1
10291,454,554,0
12936,908,405,0
3629,908,697,1
13638,49,761,0
359,740,523,1
2961,454,687,1
3667,908,182,1
13111,908,907,0
4502,532,696,1
8941,110,492,0
10391,454,769,0
106,740,327,1
8797,110,89,0
1228,618,872,1
3373,407,561,0
6508,175,582,0
8627,62,512,0
2072,62,388,1
8594,62,413,0
1877,443,497,1
539,399,731,1
1254,355,536,0
3196,56,566,1
3307,56,20,1
2033,443,763,1
3494,908,705,1
7124,873,69,0
13073,908,781,0
1858,443,346,1
4525,654,263,1
2404,62,785,1
8421,443,857,0
10772,900,611,0
3562,558,51,0
10172,454,310,0
2306,740,870,0
1369,175,105,1
13301,49,140,0
2218,740,646,0
2862,454,188,1
12995,908,582,0
2893,454,122,1
1613,175,523,1
6594,175,838,0
11595,56,437,0
2250,62,723,1
1058,558,777,1
6580,175,792,0
2792,895,902,1
2694,110,693,1
1439,175,87,1
4516,654,459,1
8142,443,169,0
6535,175,650,0
8674,62,643,0
1152,558,92,1
8474,62,103,0
325,740,472,1
392,399,874,1
6418,175,281,0
1233,618,629,1
2065,740,286,0
6406,175,250,0
7431,873,637,0
3860,558,821,0
6407,175,254,0
13084,908,828,0
11602,56,449,0
616,399,104,1
2242,740,705,0
6600,175,870,0
1657,175,84,1
10299,454,573,0
2955,454,128,1
1339,175,9,1
1044,558,480,1
50,355,583,1
2385,62,4,1
1409,175,724,1
1994,740,121,0
11544,56,326,0
7567,873,904,0
3322,56,419,1
3173,56,152,1
3750,558,537,0
2364,399,120,0
3050,900,236,1
4302,43,121,1
13123,43,54,0
121,740,221,1
2119,62,450,1
2890,454,546,1
568,399,18,1
9791,805,458,0
1039,558,235,1
8080,443,26,0
4864,259,16,0
10296,454,565,0
3356,624,869,1
3391,908,414,1
12877,908,264,0
2895,454,7,1
8592,62,404,0
8462,62,70,0
199,740,76,1
77,355,190,1
83,355,770,1
10363,454,711,0
2861,454,694,1
9221,895,276,0
11456,56,122,0
4500,532,193,1
3772,558,595,0
2104,62,288,1
790,407,443,1
2456,399,357,0
8743,62,838,0
1977,740,78,0
2934,454,601,1
12971,908,520,0
789,407,671,1
8578,62,367,0
8730,62,807,0
13108,908,898,0
3151,56,92,1
1954,740,33,0
2127,740,423,0
2843,793,385,0
8518,62,199,0
6556,175,713,0
8512,62,182,0
12911,908,351,0
6326,175,28,0
2919,454,11,1
2117,62,852,1
793,407,694,1
8399,443,792,0
1103,558,678,1
2170,62,519,1
1418,175,418,1
8956,110,541,0
12960,908,490,0
3498,908,488,1
3607,908,610,1
567,399,648,1
12809,908,88,0
1211,618,901,1
1230,618,715,1
8153,443,197,0
1209,355,445,0
3455,908,114,1
8910,110,394,0
13190,43,277,0
1984,443,138,1
1679,175,464,1
1150,558,415,1
2267,62,49,1
2598,110,386,1
3780,43,346,1
5298,259,838,0
8124,443,130,0
2271,62,226,1
4631,618,463,0
13216,43,890,0
2635,399,850,0
2605,399,756,0
8966,110,565,0
12954,908,470,0
8824,110,145,0
2787,895,732,1
14480,654,596,0
294,740,801,1
3660,558,293,0
8690,62,689,0
2573,110,759,1
8540,62,261,0
2049,740,250,0
3195,407,196,0
6449,175,378,0
8385,443,741,0
1867,443,442,1
1140,558,643,1
6355,175,112,0
2870,454,306,1
11480,56,169,0
8977,110,595,0
3293,56,754,1
1870,443,448,1
4498,532,84,1
13187,43,266,0
2763,895,585,1
13076,908,798,0
3316,407,446,0
661,399,453,1
2249,62,106,1
13,297,796,1
3863,558,830,0
2075,62,168,1
11522,56,269,0
8266,443,461,0
4435,532,732,1
117,740,204,1
8158,443,205,0
1129,558,597,1
8932,110,466,0
986,558,165,1
8586,62,389,0
4612,618,425,0
11740,56,786,0
8895,110,356,0
2015,443,462,1
2402,399,199,0
1908,443,302,1
2577,110,443,1
13778,532,134,0
4465,532,905,1
1785,873,388,1
10885,900,834,0
11416,56,26,0
233,740,275,1
12789,908,38,0
6501,175,554,0
4523,654,632,1
1750,516,381,1
3892,558,907,0
3260,56,359,1
9160,895,153,0
2046,740,245,0
457,399,371,1
1581,175,308,1
12952,908,466,0
291,740,822,1
9011,110,686,0
3351,624,302,1
3657,908,633,1
10262,454,505,0
11674,56,632,0
12951,908,464,0
3516,407,855,0
3541,908,767,1
665,399,313,1
8744,62,842,0
3721,43,166,1
3475,908,86,1
128,740,162,1
11682,56,645,0
8893,110,353,0
2896,793,496,0
13016,908,628,0
9061,110,827,0
4865,259,17,0
13087,908,834,0
2780,793,242,0
12823,908,129,0
2234,62,61,1
1916,443,19,1
8703,62,718,0
542,399,355,1
3699,558,385,0
10462,900,26,0
2471,110,675,1
3554,558,34,0
3283,56,518,1
2158,62,104,1
1746,516,117,1
3394,908,790,1
378,399,622,1
2938,793,582,0
8439,443,907,0
1892,443,586,1
1729,175,868,1
401,399,467,1
1967,443,671,1
3330,56,506,1
3975,43,203,1
2608,399,764,0
377,399,452,1
1109,558,4,1
2604,399,752,0
13842,532,263,0
2463,110,460,1
12814,908,106,0
8741,62,834,0
10372,454,730,0
10029,805,905,0
1976,740,77,0
8542,62,266,0
2344,399,63,0
3658,558,289,0
2985,454,162,1
2314,740,885,0
3549,558,19,0
2406,62,97,1
3076,305,86,1
13095,908,858,0
8779,110,37,0
2771,895,516,1
2498,399,478,0
3291,56,560,1
6438,175,353,0
8768,62,909,0
101,374,909,1
3578,908,380,1
1340,175,620,1
8273,443,472,0
11652,56,574,0
7121,873,63,0
12938,908,420,0
550,399,811,1
12955,908,472,0
2289,740,825,0
13103,908,880,0
8413,443,834,0
1868,443,813,1
8640,62,550,0
2385,399,164,0
1778,516,831,1
8334,443,617,0
6342,175,70,0
2391,62,772,1
1854,443,892,1
2332,62,665,1
2928,454,110,1
6338,175,55,0
2087,740,343,0
11621,56,508,0
375,399,110,1
12958,908,481,0
4423,49,215,1
3696,558,379,0
3135,56,25,1
2342,62,483,1
6564,175,730,0
2023,443,736,1
13135,43,617,0
469,399,859,1
1208,618,32,1
3232,56,64,1
3663,908,900,1
1773,516,577,1
2630,399,838,0
7,297,767,1
3137,56,190,1
9369,895,568,0
9004,110,674,0
9495,895,816,0
1128,558,380,1
8485,62,131,0
1966,740,58,0
2097,740,357,0
2595,110,237,1
8860,110,261,0
1249,355,525,0
3310,56,19,1
10034,454,9,0
4466,532,751,1
1101,558,215,1
2808,895,255,1
2223,62,505,1
3381,908,134,1
763,793,492,1
3218,56,468,1
2366,399,122,0
2747,110,17,1
2489,110,11,1
1771,516,269,1
8983,110,606,0
2064,443,343,1
4505,532,884,1
3670,558,325,0
10782,900,637,0
3604,558,159,0
3300,56,708,1
8551,62,296,0
1988,443,325,1
10426,454,849,0
2497,110,639,1
1250,618,11,1
4426,49,192,1
1323,187,645,1
2601,110,736,1
3740,558,512,0
3123,56,345,1
947,558,312,1
11578,56,391,0
8155,443,199,0
8946,110,514,0
8731,62,809,0
2716,110,667,1
797,407,290,1
4419,49,90,1
676,793,525,1
857,407,146,1
12948,908,449,0
9148,895,135,0
6446,175,367,0
3375,908,771,1
194,740,155,1
1570,175,527,1
3572,908,366,1
11838,624,95,0
3867,558,842,0
1141,355,310,0
8775,110,19,0
2244,62,527,1
1239,618,385,1
102,740,235,1
9378,895,583,0
10223,454,405,0
3705,43,810,1
3843,558,768,0
2727,110,391,1
177,740,335,1
3098,56,464,1
1983,740,95,0
482,399,679,1
3940,43,648,1
2519,399,542,0
1311,515,500,1
8840,110,198,0
6330,175,36,0
2062,443,549,1
5207,259,662,0
8107,443,93,0
753,793,174,1
8971,110,577,0
5173,259,597,0
1779,516,230,1
1520,175,548,1
2360,399,112,0
1255,259,903,1
2639,399,857,0
286,740,157,1
1175,355,379,0
2544,399,600,0
9346,895,520,0
1280,355,587,0
13718,532,9,0
2111,62,561,1
2511,399,521,0
2451,399,351,0
465,399,30,1
675,793,726,1
2224,62,442,1
1178,558,681,1
3041,793,781,0
2283,62,167,1
1590,175,569,1
2658,399,909,0
2984,454,476,1
9046,110,770,0
3593,558,134,0
351,740,557,1
8937,110,483,0
6352,175,103,0
3134,56,888,1
10294,454,559,0
10120,454,181,0
2626,399,828,0
3965,43,63,1
1698,175,839,1
1130,558,666,1
12920,908,370,0
2717,110,238,1
9044,110,768,0
8877,110,309,0
2278,62,848,1
110,740,595,1
3060,305,856,1
8225,443,364,0
9405,895,632,0
2000,443,423,1
11573,56,383,0
8514,62,195,0
2433,399,289,0
800,407,301,1
6383,175,180,0
129,740,869,1
11625,56,519,0
2009,443,186,1
8945,110,513,0
917,558,68,1
219,740,366,1
396,399,629,1
3062,305,375,1
13197,43,307,0
603,399,182,1
3635,558,225,0
1277,259,211,1
888,407,96,1
6339,175,60,0
4068,43,91,1
3227,56,710,1
2625,110,885,1
6401,175,238,0
8984,110,610,0
3091,56,424,1
3544,908,167,1
8,297,410,1
10015,805,877,0
10101,454,151,0
1518,175,333,1
269,740,873,1
1574,175,669,1
288,740,153,1
9026,110,721,0
6713,516,180,0
1455,175,231,1
2207,62,192,1
2067,62,76,1
8379,443,720,0
9489,895,803,0
2350,62,904,1
1982,740,93,0
5781,515,833,0
10122,454,192,0
14283,654,229,0
14553,654,739,0
3550,908,141,1
446,399,385,1
1851,443,61,1
3057,305,73,1
1102,355,227,0
2280,740,803,0
10214,454,390,0
768,297,501,0
2914,454,749,1
814,407,899,1
8876,110,307,0
815,407,231,1
785,407,211,1
2487,399,438,0
1816,443,1,1
13059,908,752,0
12903,908,337,0
1435,175,68,1
2423,110,184,1
3613,908,471,1
13388,49,302,0
11527,56,279,0
3067,305,874,1
8131,443,144,0
1042,558,239,1
3016,900,486,1
10349,454,679,0
197,740,285,1
10874,900,814,0
8151,443,195,0
3751,558,541,0
13147,43,134,0
575,399,216,1
8960,110,546,0
2880,454,88,1
2588,110,559,1
2240,740,702,0
1028,558,146,1
8864,110,268,0
8888,110,348,0
3263,407,343,0
1055,558,516,1
2173,62,327,1
6502,175,561,0
2446,110,671,1
2057,443,899,1
3606,908,516,1
8663,62,611,0
2705,110,50,1
11467,56,144,0
8608,62,453,0
2568,399,662,0
13273,49,89,0
11709,56,709,0
2841,805,3,1
9180,895,188,0
94,355,900,1
8500,62,158,0
13950,532,470,0
2602,399,749,0
2409,399,228,0
6334,175,42,0
11748,56,816,0
2347,62,839,1
13210,43,870,0
10417,454,828,0
11435,56,72,0
10166,454,293,0
2302,62,860,1
1433,175,578,1
2274,740,783,0
2160,740,508,0
12782,908,19,0
13227,43,492,0
292,740,537,1
12993,908,573,0
2434,110,585,1
2181,62,426,1
2220,62,444,1
13023,908,648,0
560,399,509,1
1610,175,64,1
3126,56,116,1
11472,56,151,0
8216,443,350,0
1531,175,343,1
8716,62,756,0
3885,558,886,0
3322,407,461,0
3384,908,797,1
1480,175,388,1
395,399,813,1
391,399,816,1
812,407,604,1
13198,43,309,0
3092,56,727,1
13136,43,106,0
9273,895,383,0
1956,443,398,1
190,740,333,1
8534,62,245,0
8208,443,326,0
11424,56,40,0
